SMILES,UV_RT-s,Method
CC1=CC(C#CC2=CN=CN=C2)=CC(C)=C1,88.2,AM-III
COC(C1=CC=C(C#CC2=NC=CC=N2)C=C1)=O,68.4,AM-III
FC1=CC(NC2=CC=CC(C)=N2)=CC=C1,51.2999544,AM-III
O=Cc1cccc(C#CC(C=C2)=CC=C2C(C)=O)n1,75.6,AM-III
CC1=CC=CC=C1C#CC2=CC3=C(C=CC=C3)C=N2,92.4,AM-III
COC(C1=CC=C(C#CCOC2=CC=CN=C2)C=C1)=O,66.6,AM-III
CC(C1=C(NCC2=CC=NC=C2)C=CS1)=O,43.2,AM-III
O=C(N1CCCC1)CNC2=C(C=CC=N2)OCC3=CC=CC=C3,55.2,AM-III
Cc1ccc(C#CC2=CC(NC3=C(C=C4OCCOC)C(C=C4OCCOC)=NC=N3)=CC=C2)cc1,76.2,AM-III
COC1=CC=CC(C#CC2=NC=CC3=CC=CC=C23)=C1,87.6,AM-III
O=C(C1=CC=C2C=C(C#CC(N=C3)=CC=C3C#N)C=CC2=C1)OC,88.8,AM-III
O=C(C1=CC=C(C#CC2=CC=CC=C2CO)C=C1)NC,66.0,AM-III
CC1=NC2=C(C=C(C=C2)NC3=C(N(=O)=O)C=CC=C3C)S1,82.801554,AM-III
C1(C#CC2=CC=CC3=C2C=CC=C3)=NC=CN=C1,85.8,AM-III
O=CC1=CC=CC=C1C#CC2=CC=C3N=CC=NC3=C2,79.8,AM-III
CC1=CSC(NC2=CC=C(C=C2)CC3=CC=CC=C3)=N1,83.4,AM-III
O=[N+](C1=CC=C(C#CC2=CC=C3N=CC=NC3=C2)C=C1)[O-],85.2,AM-III
CC(C1=CC=CC=C1)(C#CC2=CC=C3N=CC=NC3=C2)O,73.8,AM-III
CC1=C(C=C(C=C1)NC2=NC3=C(N(=O)=O)C=CC=C3C=C2)OCC4=CC=CC=C4,97.702602,AM-III
CC(NC1=CC=CC=C1C#CC2=CC=NC=C2)=O,51.0,AM-III
CC1=CC=C(C=N1)NC(C=C2)=CC(N(=O)=O)=C2OC,48.0,AM-III
C1(C#CC2=NC=CC=C2)=CC=C(C=C1)C3=CC=CC=C3,92.4,AM-III
CC(C1=C(C=CC=C1)NC2=CC=C3OCCOC3=C2)C,94.2,AM-III
COC1=CC(C#CC2=CN=C(C=C2)Cl)=CC(OC)=C1OC,87.0,AM-III
CCOC(C1=CN=C(NC2=CC=CC3=C2CCC3)C=C1)=O,87.0,AM-III
COC1=CC=C2C=C(C#CC3=CC=C4N=CC=CC4=C3)C=CC2=C1,95.4,AM-III
COC1=CC=C(C#CC2=CC=C3N=CC=CC3=C2)C=C1,84.0,AM-III
CCOC(C1=CC=C(C#CC2=CC=NC=C2)C=C1)=O,78.6,AM-III
C1(OCCNC2=NC3=CC=CC=C3C=N2)=CC=CC=C1,68.650554,AM-III
CN1C(NC(C2=C3C=CC=C2)=CC=C3C)=NC4=C1C=CC=C4,60.0,AM-III
O=C1COCCN1C(C=C2)=CC=C2NC3=NC4=CC=CC=C4C=N3,62.000082,AM-III
O=[N+]([O-])C1=CC=CC=C1C#CC2=CC=CC=C2NC(C)=O,82.8,AM-III
CN1N=C(C=C1NC2=C(N(=O)=O)C=CC=C2C)C,69.0,AM-III
C1(C#CC2=CC=C3C=CC=CC3=C2)=CC=C4N=CC=NC4=C1,98.4,AM-III
COC1=NC=C(C#CC2=CC=CC(C(F)(F)F)=C2)C=C1,100.2,AM-III
CC1=CC(C#CC2=CC=C3C=CC=NC3=C2)=CC=C1,91.2,AM-III
C1(NC2=C(C=CC=N2)OCC3=CC=CC=C3)=CC=C(C4=CC=CC=C4)N=N1,71.4,AM-III
COC1=CC=C(NC2=CN=CN=C2)C(N(=O)=O)=C1,63.6,AM-III
FC(F)(F)C(C=C1)=CC=C1C#CC2=CC=C3C=CC=NC3=C2,94.2,AM-III
CC1=CC=CC=C1C#CC2=CC=CN=C2,84.0,AM-III
CC(C)(C#CC1=C(C=CC=N1)OCC2=CC=CC=C2)C,89.4,AM-III
N#CCC1=CC=C(C=C1)C#CC(C=C2)=CN=C2OC,84.0,AM-III
COC(C1=C(C2=CC=CC=C2S1)NC3=NC=C(C#N)S3)=O,80.4,AM-III
C1(C#CC2=CC=CN=C2)=C(C=CC=C1)OCC3=CC=CC=C3,90.0,AM-III
O=[N+]([O-])C1=CC=C(C#CC(C=C2)=CN=C2OC)C(C)=C1,95.4,AM-III
N#CC1=CC=C(C#CC2=CN=C(C=C2)Cl)C=C1,85.8,AM-III
O=CC1=CC=C(C=C1)C#CC2=CN=CN=C2,66.0,AM-III
CC(NC1=CC=C(C#CC2=CC=CC=C2C=O)C=C1)=O,75.6,AM-III
CC(C1=CC=C(NCC2=NC=CN=C2)C=C1)=O,52.649952,AM-III
COC1=CC=CC(C#CC2=CN=CN=C2)=C1,75.0,AM-III
COC(c1nc(C#CC2=CC=CC(C)=C2)ccc1)=O,85.2,AM-III
CC1=NC2=C(C(NC3=NC4=CC=CC=C4C=N3)=C1)C=CC=C2,55.2,AM-III
FC(F)(F)C1=CN=C(C#CC(C=C2)=CC=C2[N+]([O-])=O)C=C1,88.8,AM-III
COC(c1nc(C#CC(SC=C2)=C2C)ccc1)=O,82.8,AM-III
O=CC1=CC=C(C=C1)C#CC2=NC=CC3=CC=CC=C23,81.6,AM-III
COC1=CC=CC=C1C#CC2=C3C=CC=CC3=CC=C2C=O,100.8,AM-III
CC1=NC2=C(C(NC(C3=C4C=CC=C3)=CC=C4C)=C1)C=CC=C2,63.6,AM-III
COc1ccc(C#CC2=CC=C(C=C2)CCCC)nc1,99.6,AM-III
C1(C#CC2=CC3=CC=CC=C3N=C2)=NC=CC=C1,70.8,AM-III
O=C(OC)C1=CC(NC2=CC=CC=C2N3C=CC=C3)=CN=C1,75.0,AM-III
CC1=C(C2=CC=CC=C2C=C1)NC3=NC(C)=CC(C)=N3,73.8,AM-III
CC1=CC=NC(NC(C(N(=O)=O)=C2)=CC=C2OC)=N1,80.4,AM-III
COC1=NC=C(C#CCCCCC)C=N1,91.8,AM-III
FC1=NC=C(C=C1)C#CC(C=N2)=CN=C2N3CCSCC3,90.6,AM-III
CC(NC1=CC=C(C#CC2=NC=C(C=C2)Br)C=C1)=O,75.6,AM-III
O=C(C1=CC=C(C#CC2=CC=CS2)C=C1)NC,75.0,AM-III
CCOC(C1=CC=CC=C1NC2=CC=C3C=CC=CC3=N2)=O,92.352228,AM-III
FC(F)(F)C1=CC=CC=C1C#CC2=CC=C3N=CC=NC3=C2,91.8,AM-III
FC(F)(F)C1=CN=C(C#CC2=CC=CC=C2C)C=C1,94.8,AM-III
CCCCCOC1=CC=C(C#CC2=NC=CC=C2)C=C1,98.4,AM-III
COC1=NC=C(C#CC2=CC3=CC=CC=C3C4=CC=CC=C42)C=C1,98.4,AM-III
COc1ccc(C#CC2=CC=C3C=CC=CC3=C2)nc1,89.4,AM-III
BrC(C=C1)=CN=C1C#CC2=CC3=CC=CC=C3N=C2,85.2,AM-III
CC1=CC=C(OC2=CC=C(NC3=CC(OC)=CC(OC)=C3)C=C2)C=C1,93.85233,AM-III
CC1=C(N(=O)=O)C=C(NC2=CC=CC=C2N3C=CC=C3)C=N1,84.6,AM-III
CC1=CC(NC2=CC=CC(C)=N2)=CC=C1,51.199956,AM-III
CC1=NC2=C(C=C(C=C2)NC3=NC=C(N(=O)=O)C=C3)S1,74.750982,AM-III
O=CC1=C(OC)C=C(C#CC2=CC=NC=C2)C=C1,67.2,AM-III
O=C(OC)C1=CC(NC2=CC=CC=C2CC3=CC=CC=C3)=CN=C1,79.351308,AM-III
FC(F)(F)C1=CC(C#CC2=CC=CN=C2)=CC=C1,88.2,AM-III
CC(C)C1=CC=C(C#CC2=NC=CC=C2)C=C1,91.8,AM-III
CC(C1=C(C=CC=C1)NC2=NC=C(N(=O)=O)C=N2)C,82.8,AM-III
COC1=NC=C(C#CCOC2=CC=CC=C2)C=C1,89.4,AM-III
CC(C)(C1=CC=C(C=C1)NC2=CC=C(C=C2)C(C)=O)C,90.40209,AM-III
O=C(NC1=CC=CC(C#CC2=CC=CC=C2NC(C)=O)=C1)OC(C)(C)C,87.0,AM-III
COC(C1=C(C2=CC=CC=C2S1)NC(C=N3)=CC(N(=O)=O)=C3C)=O,88.2,AM-III
CC(NC1=CC=CC=C1C#CC(C=N2)=CN=C2OC)=O,67.2,AM-III
CC(NC1=CC=C(C#CC(N=C2)=CC=C2C#N)C=C1)=O,67.2,AM-III
O=[N+](C1=CC([N+]([O-])=O)=CC(C#CC2=CC3=CC=CC=C3N=C2)=C1)[O-],88.8,AM-III
CC1=CN=C(C#CC2=CC=CC=C2C(F)(F)F)N=C1,79.8,AM-III
O=C(C1=CC=C2C=C(C#CC(C=C3)=CN=C3OC)C=CC2=C1)OC,100.8,AM-III
CC(NC1=CC=C(C#CC(SC=C2)=C2C)C=C1)=O,82.2,AM-III
O=C(C1=CC=C(C=C1)C#CC2=CC=C3N=CC=CC3=C2)OC,86.4,AM-III
COC1=CC(OC)=CC(C#CC2=CC=C3C=CC=NC3=C2)=C1,85.2,AM-III
COC1=CC=C(C#CC(C=C2)=CN=C2OC)C=C1,91.2,AM-III
CCOC(C=C1)=CC=C1C#CC2=NC=CN=C2,80.4,AM-III
C[Si](C)(C#CC1=CC=C2C=CC=NC2=C1)C,91.8,AM-III
COC1=CC(OC)=CC(C#CC2=CC3=CC=CC=C3N=C2)=C1,92.4,AM-III
C1(C#CCCC2=CC=CC=C2)=CN=CN=C1,79.2,AM-III
N#CC1=CC=C(C=C1)C#CC2=CC3=CC=CC=C3N=C2,87.0,AM-III
FC(F)(F)C(C=C1)=CC=C1C#CC2=CC3=CC=CC=C3N=C2,99.0,AM-III
O=C(O)C1=CC=CC(C#CC2=NC(OCC3=CC=CC=C3)=CC=C2)=C1,90.6,AM-III
COC1=CC=CC(C#CC2=CC=C3N=CC=NC3=C2)=C1,87.0,AM-III
FC1=CC=C(C#CC2=NC=CC=C2)C=C1,76.8,AM-III
CC1=NC=CC(C#CC(C(Cl)=C2)=CC=C2[N+]([O-])=O)=C1,76.8,AM-III
C1(C#CC2=CC=C3N=CC=CC3=C2)=CSC=C1,81.6,AM-III
CC1=CC=C(C=N1)NC(C([N+]([O-])=O)=CC=C2)=C2[N+]([O-])=O,50.4,AM-III
C1(C#CC2=CC=CS2)=NC=CC3=CC=CC=C13,85.2,AM-III
O=CC1=CC=CC=C1C#CC2=NC(OCC3=CC=CC=C3)=CC=C2,97.2,AM-III
CC(NC1=CC=C(C#CC2=CC=C(C=C2)OCC3=CC=CC=C3)C=C1)=O,91.2,AM-III
O=C(O)C1=CC=C(C#CC2=CC=C3C=CC=NC3=C2)C=C1,69.6,AM-III
N#CC1=CC(C#N)=CC=C1NC2=CC=C(C=C2)CC3=CC=CC=C3,90.6,AM-III
CC1=CC=C(N(=O)=O)C(NC2=CC=CC=C2OC3=CC=CC=C3)=N1,102.6,AM-III
CN1N=C(C#CC2=CC3=C(C=C2)C=NC=C3)C=C1,51.6,AM-III
O=C(C1=CC=CC=C1)C2=CC=CC=C2NC(N=C3)=CN=C3C(OC)=O,78.151224,AM-III
O=CC1=CC=C(C#CC2=CC3=CC=CC=C3N=C2)C=C1,84.6,AM-III
C1(C#CC2=CSC=C2)=CC=NC=C1,61.2,AM-III
CC1=C(C2=CC=CC=C2C=C1)NC(C=C3)=CC=C3C(OC)=O,93.0,AM-III
COC1=C(C#N)C=CC(NC2=NC3=CC=CC=C3C=N2)=C1,81.6,AM-III
CC1=C(SC=C1)C#CC2=NC=CC=C2,78.0,AM-III
CN1C(NC(C=C2)=CC(N(=O)=O)=C2OC)=NC3=C1C=CC=C3,52.8,AM-III
C1(C#CCOCC2=CC=CC=C2)=CC=C(C3=NC4=CC=CC=C4N3C5=CC=CC=C5)C=C1,98.4,AM-III
FC1=CC=C(C#CC2=CC(C(F)(F)F)=CC=N2)C=C1,91.8,AM-III
CC1=NC=CC(NC(C=C2)=CC=C2C(OCC)=O)=C1,52.8,AM-III
O=C(C1=CC=C(C=C1)C#CC2=CC3=C(C=CC=C3)C=N2)OC,88.2,AM-III
O=[N+]([O-])C1=CC=CC2=C1NN=C2C#CC(C=C3)=CC=C3OC,86.4,AM-III
C1(NC2=C(C=CC=N2)OCC3=CC=CC=C3)=CN=CN=C1,73.2,AM-III
O=C(C1=CC=C(C#CC2=CC=C(C=C2)OCC)C=C1)NC,82.2,AM-III
O=CC1=CC=C(OCC#CC2=NC(OCC3=CC=CC=C3)=CC=C2)C=C1,93.0,AM-III
CCCC1=CC=C(C2=CC=C(C#CC3=NC=CC=C3)C=C2)C=C1,94.2,AM-III
O=C(OCC)C1=CC=C(NCCOC2=CC=CC=C2)C=C1,86.351802,AM-III
O=CC1=CC=C(C#CC2=NC=CN=C2)C(OC)=C1,69.0,AM-III
C1(CNC2=NC3=CC=CC=C3C=N2)=NC=CC=C1,45.6,AM-III
C1(C#CC2=CC3=C(C=C2)C=NC=C3)=CC=CC4=C1C=CC=C4,88.2,AM-III
C1(C#CC2=CC=CN=C2)=CC=C(C=C1)C3=CC=CC=C3,94.8,AM-III
CCCCC(C=C1)=CC=C1C#Cc2ccc(OC)cn2,99.0,AM-III
N#CC1=CC(C#CC(C=C2)=CN=C2F)=CC=C1,82.8,AM-III
O=CC1=CC=C(C#CC2=CC(C)=CN=C2)C(OC)=C1,73.8,AM-III
CC1=C(C=C(C=C1)NC(C=CC2=C3)=NC2=CC=C3OC)OCC4=CC=CC=C4,75.701052,AM-III
O=C(OC)C1=NC=C(C#CC2=CC=C(C=C2)OC3=CC=CC=C3)N=C1,91.8,AM-III
C1(C#CC2=CSC=C2)=CN=C(N3CCCCC3)N=C1,103.2,AM-III
OCC1=CC=CC=C1C#CC2=CC=C3N=CC=CC3=C2,68.4,AM-III
O=C(C1=CC=C(C=C1)C#CC2=NC=CC=N2)OC,69.0,AM-III
COC1=CC=C2N=C(NC3=CC=CC=C3OC4=CC=CC=C4)C=CC2=C1,72.6,AM-III
FC(F)(C1=CC=NC(C#CCOC(C=C2)=CC=C2C=O)=C1)F,82.8,AM-III
CC1=CC=C(NC2=CN=CN=C2)C3=C1C=CC=C3,74.4,AM-III
COC1=CC=C(C=C1)C#CC(C=C2)=NC=C2C#N,79.8,AM-III
COc1ccc(C#CC2=CC=CC=C2C=O)nc1,74.4,AM-III
COC(C1=CC=C(C#CC2=CC(C)=CN=C2)C=C1)=O,82.8,AM-III
C1(C#CC2=CCCCC2)=CC3=C(C=C1)C=NC=C3,81.6,AM-III
COC(C1=CC=CC=C1C#CC2=CN=CN=C2)=O,70.2,AM-III
CC1=NC=CN=C1NC2=CC=CC=C2N3C=CC=C3,78.6,AM-III
CC1=C(C2=CC=CC=C2C=C1)NC3=CC=C(C=C3)C(C)=O,87.6,AM-III
CCOC(C=C1)=CC=C1C#CC2=CC=CN=C2,83.4,AM-III
O=CC1=CC=NC=C1C#CC2=CC(OC)=CC(OC)=C2,81.6,AM-III
N#CC1=CN=C(C#CCCC2=CC=CC=C2)C=C1,84.0,AM-III
O=N(C1=CN=C(NC2=NC=C(C3=CC=CC=C3)C=C2)N=C1)=O,79.451316,AM-III
O=CC1=CC=CC(C#CC2=CN=C3C=CNC3=C2)=C1,54.6,AM-III
COc1ccc(C#CC2=CC3=CC=CC=C3C4=CC=CC=C42)nc1,98.4,AM-III
COC1=NC=C(C#CC(C=C2)=CC=C2CC#N)C=N1,74.4,AM-III
CC(NC1=CC=CC=C1C#CC2=CC=CC=C2)=O,82.2,AM-III
O=CC1=CC=CC=C1C#CC2=CC=CN=C2,70.8,AM-III
FC(F)(C1=CC(C#CC(N=C2)=CC=C2C#N)=CC=C1)F,87.6,AM-III
COc1ccc(C#CC(C=C2)=CC=C2C#N)nc1,76.2,AM-III
COC1=CC(OC)=CC(C#CC2=CN(N=C2)C)=C1,77.4,AM-III
O=C(OCC1=CC=CC=C1)CCC#CC2=CC=CN=C2,76.8,AM-III
O=[N+](C1=CC=C(C#CC2=CN=CN=C2)C=C1)[O-],72.6,AM-III
O=C(C1=CC=C(C#CC2=CC=C(C=C2)OC3=CC=CC=C3)C=C1)NC,90.6,AM-III
O=C1CCC2=C1C=C(C#CC3=NC=CC=C3)C=C2,68.4,AM-III
CC1=NC2=C(C=C(C=C2)NC3=NC(OC)=CC(OC)=N3)S1,79.651332,AM-III
COC(C1=CC=CC=C1C#CC2=NC=CC=C2)=O,72.0,AM-III
C1(C#CCOCC2=CC=CC=C2)=CC=C3N=CC=NC3=C1,84.6,AM-III
CC1=NC2=C(C(NC(C=CC3=C4)=NC3=CC=C4OC)=C1)C=CC=C2,60.0,AM-III
FC(F)(C1=CC=NC(C#CC2=C3C(C=CC=C3)=CC=C2)=C1)F,100.2,AM-III
COC1=C(N(=O)=O)C=C(NC2=CC=CC3=C2CCC3)C=C1,90.0,AM-III
O=[N+]([O-])C1=CC=CC=C1C#CC2=CC=CC3=C2C=CN=C3,75.6,AM-III
O=[N+](C1=CC([N+]([O-])=O)=CC(C#CC2=CC(Br)=NC=C2)=C1)[O-],90.0,AM-III
O=[N+]([O-])C1=CC=C(C#CC2=CC3=CC=CC=C3N=C2)C(C)=C1,94.8,AM-III
CC(C1=CN=C(S1)NC(C=C2)=CC=C2C(OC)=O)C,84.401664,AM-III
COC(C1=CC=C(C#CC(C=N2)=CN=C2OC)C=C1)=O,82.2,AM-III
CC1=CC=CC(C)=C1NC2=NC(OC)=NC(OC)=N2,71.250738,AM-III
COC1=CC(OC)=CC(C#CC2=CC=CC=C2C=O)=C1,91.2,AM-III
CC1=CC=C(NC2=NC=CC(C3=CC=CC=C3)=C2)C4=C1C=CC=C4,72.6,AM-III
N#CC1=CC(NC2=CC=C(C=C2)CC3=CC=CC=C3)=NC=C1,90.6,AM-III
FC1=CC=C(C#CC2=CC=CN=C2)C=C1,78.6,AM-III
O=CC1=CC=C(C=C1)C#CC(C=N2)=CN=C2N3CCSCC3,93.6,AM-III
COC1=NC=C(C#CC2=CC=C(C(F)(F)F)C=C2)C=C1,100.2,AM-III
O=N(C1=CC=CN=C1NC2=C(C=CC=N2)OCC3=CC=CC=C3)=O,61.8,AM-III
CC(C)(OC(NC(C(C1CC1)C2CC2)C(NC3=CC4=C(C=C3)NN=C4)=O)=O)C,71.4,AM-III
Fc1ccc2c(CCO2)c1CNC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O,63.6,AM-III
FC1=CN=CC(CNC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)=C1,57.6,AM-III
N#C[C@@H]1CCC[C@@H](C1)NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O,60.0,AM-III
COc1c(C#N)cc(NC(C(C(C2CC2)C3CC3)NC(OC(C)(C)C)=O)=O)cc1,84.0,AM-III
CC(C)(OC(NC(C(C1CC1)C2CC2)C(NC3=CC4=C(N=C3)NN=C4)=O)=O)C,73.2,AM-III
C#CC(C=C1)=CC=C1NC(C(C(C2CC2)C3CC3)NC(OC(C)(C)C)=O)=O,88.8,AM-III
CC(C)(C1=C(F)C=C(NC(C(C(C2CC2)C3CC3)NC(OC(C)(C)C)=O)=O)C=C1)C,100.2,AM-III
CN1N=C2C=C(C=CC2=C1C)NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O,56.4,AM-III
O=C(NCc1nnccc1)C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O,54.6,AM-III
Cn1ccc2c1ncc(CNC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)c2,59.4,AM-III
CN1C=NC(C2=C(OC)C(NC(C(C(C3CC3)C4CC4)NC(OC(C)(C)C)=O)=O)=CC=C2)=N1,75.0,AM-III
C[C@@H](C1CC1)NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O,62.4,AM-III
O=C(NC1=CNN=C1)C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O,55.2,AM-III
OC1CC2(C1)CC(NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)C2,57.0,AM-III
COC1=C(OC2CC(NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)C2)C=CC(F)=C1,66.6,AM-III
CN1CCCCC(C1=O)NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O,58.8,AM-III
O=S(C1=CC(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)=CC=C1C)(N)=O,60.0,AM-III
Clc1ccc(C(F)(F)F)c(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)c1,73.2,AM-III
CC1=CC=C(C(F)=C1)NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O,61.8,AM-III
COc1sc(NC(C(C(C2CC2)C3CC3)NC(OC(C)(C)C)=O)=O)nn1,79.8,AM-III
O=C1COCCN1c2ccc(NC(C(C(C3CC3)C4CC4)NC(OC(C)(C)C)=O)=O)cc2,75.0,AM-III
FC(C1(CCNC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)CC1)(F)F,65.4,AM-III
CC1=C2C=C(NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)C=CC2=NN1C,59.4,AM-III
O=C1NC2=C(C=CC(NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)=C2)C1,54.6,AM-III
CC(C)(OC(NC(C(C1CC1)C2CC2)C(NC3=CC=C4SC=CC4=C3)=O)=O)C,87.6,AM-III
O=C(NC1C2C1CCCC2)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,65.4,AM-III
CN1C(CC2=C1C=CC(NC(C(C(C3CC3)C4CC4)NC(OC(C)(C)C)=O)=O)=C2)=O,76.2,AM-III
Fc1c(Cl)cc(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)cc1,63.6,AM-III
O=C(NC1=NN(C=C1)C2CC2)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,60.6,AM-III
CC(C)(OC(NC(C(C1CC1)C2CC2)C(Nc(cc3)cc4c3onc4)=O)=O)C,78.0,AM-III
O=C(Nc1cccn2c1ncc2)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,58.8,AM-III
O=C(NC1=CC2=C(C=C1)NN=C2)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,55.2,AM-III
Cc1ccc([C@@H](NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)C)cc1,67.2,AM-III
FC(C=C1)=NC=C1NC(C(C(C2CC2)C3CC3)NC(OC(C)(C)C)=O)=O,76.8,AM-III
COC(c1c(C)cc(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)cc1)=O,66.6,AM-III
O=C(NC1=CC=C2C=NC=CC2=C1)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,53.4,AM-III
COC(c1c(C)cc(NC(C(C(C2CC2)C3CC3)NC(OC(C)(C)C)=O)=O)cc1)=O,87.0,AM-III
O=C(NCC1CC1)C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O,60.6,AM-III
CC(C)(OC(NC(C(C1CC1)C2CC2)C(NC3=CC4=CC=CC=C4C=N3)=O)=O)C,87.6,AM-III
Cc1ncc(CNC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)nc1,56.4,AM-III
Cc1c(Cl)cccc1NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O,67.8,AM-III
COC1=CC(F)=CC(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)=C1,62.4,AM-III
O=C(C1=C2)NCC1=CC=C2NC(C(C(C3CC3)C4CC4)NC(OC(C)(C)C)=O)=O,72.6,AM-III
Clc1cc(CNC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)ccn1,59.4,AM-III
N#CCC(C=C1)=CC=C1NC(C(C(C2CC2)C3CC3)NC(OC(C)(C)C)=O)=O,82.8,AM-III
CC(C)(C#N)N1C=C(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)C=N1,61.8,AM-III
CCC1(CC(CCO1)NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)CC,64.8,AM-III
O=C(Nc(c1)ccc2c1cno2)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,60.0,AM-III
CC(OC(NC(C(NC1=CC2=CC=CC=C2C=N1)=O)C(C3CC3)C4CC4)=O)(C)C,88.8,AM-III
O=C(N1CCOCC1)c2ccc(NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)cc2,59.4,AM-III
FC1=NC=C(C=C1)NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O,57.0,AM-III
