SMILES,UV_RT-s,Method
CC(C=C1F)=CC=C1OC2=CC(C)=NC=C2,54.6,AM-I
CC1=CC=C(C=C1)OC2=CC(C(OC)=O)=NC=C2,73.2,AM-I
CN(C)C(C)C1=CC(OC2=NC3=CC=CC=C3C=C2)=CC=C1,61.8,AM-I
NC1=NC2=C(C=C(C=C2)OC(C=C3)=NN=C3C)S1,46.2,AM-I
CC(C=C1F)=CC=C1OC(C=C2)=NC=C2C,81.0,AM-I
O=C(C1=CC=C(C=C1)F)OCC2=CC(Cl)=NC(Cl)=C2,87.901914,AM-I
O=C(C1=CC=CS1)CC2=C3C=CN=CC3=CC=C2,54.6,AM-I
CC1=NC=CN=C1C(CC2=CC=CC(C)=C2C#N)=O,75.6,AM-I
O=C(OCC1=NC(CO)=CC=C1)C2=C(C=C3C=CC=CC3=C2)OC,70.2,AM-I
CN(C)C1=C(CC(C2=CC=CN2C)=O)C=CC=C1,58.2,AM-I
O=C(C1=NC=CN=C1CC)CC2=CN=C(N3CCOCC3)C=C2,54.6,AM-I
COC1=C(C=C(C=C1)CC(OCC2=CC(Cl)=NC(Cl)=C2)=O)OC,80.4,AM-I
O=C(C1=CC=C(C(C)=O)S1)OCC2=CSC(Br)=N2,76.2,AM-I
COC1=CC(C(CC2=NC(F)=CC=C2)=O)=CC=C1,75.0,AM-I
C#CCCC(OCC1=CC=C(C=C1)N2N=CC=C2)=O,73.2,AM-I
COC1=NC=C(C=C1)OC2=CC3=C(NC=C3)C=C2,76.2,AM-I
O=C(Cc1c(F)cc(F)c(F)c1)OCC2=CC=C(C=C2)N3N=CC=C3,83.401596,AM-I
COC1=C(C=C(C=C1)CC(OCC2=CC=C(C=C2)N3N=CC=C3)=O)OC,76.8,AM-I
ClC1=CC=C(N=C2C)C(C=C2C(C)=O)=C1,68.4,AM-I
O=C(C1=CC=CC=C1OCC2=CC=CC=C2)OCC3=CC=C(C=C3)N4N=CC=C4,89.00199,AM-I
CC(C)(C)C(C=C1Cl)=CC=C1OC(N=C2)=NC=C2C,88.8,AM-I
CC1=CC(C(CC2=C3C=CN=CC3=CC=C2)=O)=NC=C1,55.8,AM-I
BrC1=CC=C(C=C2)C(C=C2OC(C=C3)=NC=C3C(OC)=O)=C1,88.8,AM-I
O=C(OCC1OCCC1)C2=CC=NN2C(C)C,71.000718,AM-I
CC1=CC=C(F)C(OC(N=C2)=NC=C2C)=C1,73.2,AM-I
FC(C=C1)=CC=C1OC(N=C2)=NC=C2C,67.2,AM-I
O=C(C1=NC=CC=N1)OCC(C=C2)=CC=C2OC(F)(F)F,72.0,AM-I
CC1=CC(C)=CC(C(CC2=NC(C)=CC=C2)=O)=C1,57.6,AM-I
COC1=CC(OC)=CC(/C=C/C(C=C2)=CC=C2OC3=CC(C)=NC=C3)=C1,60.6,AM-I
CC(C=C1)=CC=C1C(CC2=NC=C(C=C2)OC)=O,66.6,AM-I
CC(C=C1)=CC=C1C(CC2=NC=CC=C2)=O,56.4,AM-I
ClC1=CC=C2C(C=C(C(C3=C4C=CC=C3)=O)C4=N2)=C1,87.6,AM-I
CC1=CN=C(OC2=CC=C3C=CC=CC3=C2)C=C1,87.6,AM-I
COC(C=CC1=C2)=CC1=CC=C2C(CC3=C4C=CNC4=CC=C3)=O,83.4,AM-I
Cc1cc(C(OC(C)Cn2c(C)ncc2[N+]([O-])=O)=O)cc(C)c1,78.0,AM-I
COC1=NC=C(C=C1)OC2=CC3=C(C=C2)NC(CC3)=O,64.8,AM-I
CC(C=CC=C1OC)=C1OC(C=C2)=NC=C2C,79.2,AM-I
O=C(Oc1cnc(OC)cc1)C(C2=CC=CC=C2)C3=CC=CC=C3,88.8,AM-I
CC(C=CC=C1OC)=C1OC2=NC=CC=C2,76.8,AM-I
CC1=CC=C(C=C1C(CC2=CN=C(N3CCOCC3)C=C2)=O)C,65.4,AM-I
O=C(OCC1=CC=CC=C1)C2=CC=NC=C2Cl,78.6,AM-I
CC1=NC2=C(C=CC=C2C=C1)OC(C=C3)=CN=C3OC,61.2,AM-I
CC1=CN=C(OC2=C3N=CC=CC3=CC=C2)N=C1,58.8,AM-I
ClC(C=C1)=CC=C1C2=C(CC3(OCCO3)CC4)C4=NC5=CC=CC=C25,72.0,AM-I
O=C(C1=CC=CS1)CC2=CN3C(N=C2)=CC=N3,63.6,AM-I
O=[N+]([O-])C1=CC([N+]([O-])=O)=CC(C2=CN=C(C=C2C)F)=C1,77.4,AM-I
BrC(C=C1)=CC=C1OC2=NC(C)=CC(C)=C2N,79.2,AM-I
COC1=NC=C(C=C1)OC(C=C2)=CC=C2C(OC)=O,82.2,AM-I
C1(OC2=CC3=C(C=C2)C=CN3)=C4N=CC=CC4=CC=C1,65.4,AM-I
O=C(OCC1=CC(Cl)=NC(Cl)=C1)C2=C(C)C=C(C)C=C2C,96.6,AM-I
C1(OC2=CN=CN=C2)=C3N=CC=CC3=CC=C1,53.4,AM-I
ClC1=CC=C2C(C=C(C(C3=CC=CC=C3)=O)C(C4=CC=CC=C4)=N2)=C1,93.6,AM-I
CC1=C(N(=O)=O)C=C(C(Oc2ccc(C(F)(F)F)cc2)=O)C=C1N(=O)=O,87.6,AM-I
O=C(C1=CC=CS1)CC2=CN=CC(F)=C2,66.0,AM-I
O=C(C1=CC=CS1)CC2=NC=C(C=C2)OC,57.6,AM-I
CN1C(C(CC2=CC(C)=C(F)C(C)=C2)=O)=CC=C1,82.8,AM-I
BrC1=CC(Br)=C(N=C2C)C(C=C2C(OCC)=O)=C1,97.8,AM-I
O=C(C1=CC2=CC=CC=C2N=C1)CC3=C4C=CC=CC4=CC=C3,82.8,AM-I
CC(C(F)=C1)=CC=C1OC(N=C2)=NC=C2C,72.0,AM-I
O=C(C1=CSC=N1)OC2CCC3=C2C=CC=C3,73.25088,AM-I
CCOC(=O)c1c(C)cccc1Oc1ccccn1,76.8,AM-I
BrC1=CC=C(C=C2)C(C=C2OC(C=C3)=NN=C3C)=C1,73.8,AM-I
FC1=CC=CC=C1C2=CN=C(C=C2C)F,79.8,AM-I
COC1=CC=CC=C1C(CC2=CC=C3NN=NC3=C2)=O,67.8,AM-I
CC1=C(OC2=CC=CC=C2)C=NC=C1,58.2,AM-I
COC1=CC(OC)=CC(/C=C/C(C=C2)=CC=C2OC3=NC=CC=C3C)=C1,93.6,AM-I
O=C(C1=CC=CC=C1C)OCC2=CSC(Br)=N2,86.20179,AM-I
O=C(C1=NC=CN=C1CC)CC2=CSC(C)=C2,83.4,AM-I
BrC1=CN=CC(OC(N=C2)=NC=C2C)=C1,58.8,AM-I
CC(C(Oc1cnc(OC)cc1)=O)=Cc2ccccc2,84.6,AM-I
Cc1cc(C(OCc2cc(Cl)nc(Cl)c2)=O)cc(C)c1,91.8,AM-I
CC(C)(C)C(C=C1)=CC=C1OC2=NC3=CC=CC=C3C=C2,99.0,AM-I
CC1=CC=CC(OC2=CC=C3C=CC=CC3=C2)=N1,87.6,AM-I
ClC1=CC=CC(C2=CN=C(C=C2C)F)=C1,84.6,AM-I
CC1=CC=C(C=C1)OC2=NC=CC=C2C,85.8,AM-I
COc1cc(CC(OC(CN2C=CN=C2)C(C(Cl)=C3)=CC=C3Cl)=O)cc(OC)c1OC,61.8,AM-I
O=C(C1=C(C=CC=C1OC(C=NC=C2)=C2C)C)OCC,70.2,AM-I
CC1=CC=C(C=C1C(CC2=CN=CC3=CC=CC=C32)=O)C,65.4,AM-I
CC(C1=CC=C(C=C1C)OC2=CN=C(C=C2)N3CCOCC3)=O,73.2,AM-I
ClC1=CC=C2C(C3=CC=CC=C3)=C(CC4=C5C=CC(C)=C4)C5=NC2=C1,109.8,AM-I
O=C(OCC1=CN=C(C=C1)Br)CC#N,58.2,AM-I
COC(C(OC)=C1)=CC=C1C(CC2=NC=CC(C)=C2)=O,64.2,AM-I
C=CC(C=C1)=CC=C1OC2=NC=CC=C2OC,77.4,AM-I
COC1=CC(C(CC(C=C2)=CN=C2C)=O)=CC=C1,53.4,AM-I
ClC(C=C1)=CC=C1C2=C(CC(C3=CC=CC=C3)CC4)C4=NC5=CC=CC=C25,85.8,AM-I
CC(C=C(C=C1C)[N+]([O-])=O)=C1OC2=NC3=CC=CC=C3C=C2,93.0,AM-I
CC1=C(CC(C)C2=C3C=CC=C2)C3=NC4=CC=CC=C14,83.4,AM-I
FC(F)(F)C1=CC(C(F)(F)F)=CC(OC2=NC=CC=C2OC)=C1,85.2,AM-I
O=C(C1=CC=CN=C1)CC2=CC=CC(F)=C2,64.8,AM-I
Cc1ccc(F)c(Oc2ccccn2)c1,78.6,AM-I
CC(C=C1)=CC=C1C(CC2=C3OC=CC3=CC=C2)=O,87.0,AM-I
CN1C(C(OCC2=NC3=CC=C(C=C3N2)Cl)=O)=NC=C1,57.0,AM-I
CN(C)C(C)C1=CC(OC2=CC=C([N+]([O-])=O)C=C2C)=CC=C1,62.4,AM-I
O=C(C1=CC2=CC=CC=C2N1)CC3=NC=C(C=C3)C,59.4,AM-I
O=C(C1=CN=C(OC2=CC=C(C=C2)C3=CC=CC=C3)C=C1)OC,85.2,AM-I
COC1=NC=C(C=C1)OC2=CC3=C(C=C2)OCO3,80.4,AM-I
O=C(C1=NNC2=C1C=C(Br)C=C2)O,58.8,AM-I
O=C(C1=CC=C(C=C1)F)OCCC(C=C2)=NC=C2CC,64.2,AM-I
O=C(C1CC2=C(C=CC=C2)C1)OCC3=NC=CC=N3,70.8,AM-I
O=C(C1=NC=CN=C1CC)CC2=CC=CC(F)=C2,81.0,AM-I
COC1=C(C=C(C=C1)CC(OC(C=N2)=CC=C2OC)=O)OC,72.6,AM-I
COC(CCC(OCC1=NC2=CC=C(C=C2N1)Cl)=O)=O,61.2,AM-I
O=C(C1=C(C=CC=C1OC2=NC(C)=CC=C2)C)OCC,79.2,AM-I
FC1=CC(F)=CC(CC(OCC2=CC=CN=C2OC)=O)=C1,81.6,AM-I
N#CC1=C(C=CC=C1F)OC2=CC(N(C)C)=CC=C2,87.0,AM-I
Cc1cc(C(OCCn2cncc2)=O)cc(C)c1,55.8,AM-I
CC1=CC(C)=CC(C)=C1CC(C2=CC=CN2C)=O,89.4,AM-I
CC1=NC2=C(C=CC=C2C=C1)OC3=CN=C(C=C3)N4CCOCC4,52.8,AM-I
C1(C2=CC=CC=C2)=C(CC3=C4C=CC=C3)C4=NC5=CC=CC=C15,88.8,AM-I
CC1=NC=CC=C1CC(C2=CC=C3C=C(C=CC3=C2)OC)=O,61.2,AM-I
CC(C(F)=C1)=CC=C1OC2=CC(C)=NC=C2,52.8,AM-I
C1(C2=CC=CC=C2)=C(CC(C3=CC=CC=C3)CC4)C4=NC5=CC=CC=C15,76.2,AM-I
COC(C(OC)=C1)=CC=C1C(CC2=CC3=C(C=C2)C=NC=C3)=O,55.2,AM-I
O=C(c1ncc(F)cc1)Oc2cnccc2,49.2,AM-I
ClC(C=C1)=CC=C1C(C2=CC=CC=C2N=C3C)=C3C(C)=O,81.0,AM-I
COC1=NC=C(C=C1)OC2=CC3=C(C=C2)C4=C(C=CC=C4)C(C)3C,99.0,AM-I
CC1=NC2=CC=CC=C2C(C3=CC=CC=C3)=C1C(OCC=C)=O,86.4,AM-I
O=C(C1=CN(C)N=C1C(F)F)OCCC(C=C2)=NC=C2CC,51.0,AM-I
CC1=CC=C(F)C(OC2=CN=CC(C(OC)=O)=C2)=C1,81.0,AM-I
CN(C)C1=C(CC(C2=CC=C(O2)C)=O)C=CC=C1,59.4,AM-I
CN1C(C(OCC2=NC(Cl)=CC=C2)=O)=NC=C1,52.2,AM-I
ClC1=CC=C2C(C3=CC=CC=C3)=C(CCCC4)C4=NC2=C1,86.4,AM-I
CCOC(C1=CC2=CC=CC=C2N=C1CC)=O,76.8,AM-I
C=Cc1ccc(Oc2ccccn2)cc1,81.6,AM-I
O=C(C1=CCCCC1)OCCN2C([N+]([O-])=O)=CN=C2C,71.4,AM-I
CC1=NC2=C(C=CC=C2C=C1)OC(C=C3)=NN=C3C,46.8,AM-I
COC1=NC=C(CC(C2=CC=C(C(OC)=C2)OC)=O)C=N1,63.6,AM-I
CC1=CC=C(C=C1C(CC2=CN=CC(F)=C2)=O)C,76.8,AM-I
CC1=CC=C(C=C1)OC2=NC=CC=C2OC,73.8,AM-I
O=C(Oc1cnc(OC)cc1)C2=NN(C=C2Br)C,69.6,AM-I
ClC1=CC=C(N=C2CC)C(C(C3=CC=CC=C3F)=C2C(OCC)=O)=C1,97.2,AM-I
O=CC1=CC(Cl)=CC=C1OC2=CC(OC)=CN=C2,73.2,AM-I
FC1=CN=CC(OC(C=C2)=NC=C2C(OC)=O)=C1,66.6,AM-I
O=C(C1=CCCCC1)OCCC2=NC=CC=C2,60.0,AM-I
Cc1cc(C(OCC2=CC=C(Br)C=C2OC)=O)no1,84.0,AM-I
CC(C)C1=CC=C(CC(C2=CC=CN=C2)=O)C=C1,79.2,AM-I
O=C(C1=CC2=CC=CC=C2N=C1)CC3=CC=C(C(F)=C3)C,81.6,AM-I
BrC1=CC=C2C(C(C3=NC=CC=C3)=C(CCC4)C4=N2)=C1,72.6,AM-I
CC1(C)CC(C2=C(C3=CC=CC=C3N=C2C1)C4=CC=CC=C4)=O,82.2,AM-I
CC1=CC(C(OCC2=CSC(Br)=N2)=O)=CC(Cl)=N1,82.2,AM-I
COC1=CC=CC=C1C(CC2=CC(N(C)C)=CC=C2)=O,71.4,AM-I
O=C(C1=CC2=CC=CC=C2S1)CC3=CC=CC(F)=C3,88.2,AM-I
ClC(C=C1N=C2CC3)=CC=C1C(C4=CC=CC=C4)=C2CC3(F)F,94.2,AM-I
CC1=C(N(=O)=O)C=C(C(Oc2ccc(C)cc2)=O)C=C1N(=O)=O,85.2,AM-I
O=C(C1=CC2=CC=CC=C2S1)CC3=CN(N=C3)C,72.0,AM-I
CCOC(C1=C(C2=CC=CC=C2N=C1CC)C3=CC=CC=C3)=O,90.6,AM-I
O=C(C1=NC=C(C)C=C1)CC2=NC=C(C=C2)OC,54.6,AM-I
COC1=CC=C(C(C=CC(OCC2=NC=CC(Cl)=C2)=O)=C1)OC,84.0,AM-I
CC1=C(C(C)=CC(C(C=C2)=C(F)C=C2C(O)=O)=C1)Br,93.0,AM-I
ClC1=CC=C2C(C=C(CC(C)(CC3)C)C3=N2)=C1,78.6,AM-I
O=C(OCCC(C1=CC=CC=C21)=CN2C)COC3=CC=CC=C3,87.301872,AM-I
CC1=NC=CN=C1C(CC2=NC=C(C=C2)OC)=O,48.6,AM-I
COC1=C(C)C(CC(C2=CC3=CC=CC=C3N=C2)=O)=CC=C1,80.4,AM-I
O=C(C1=NC=C(C)C=C1)CC2=NC=CC=C2OC,48.6,AM-I
CC1=CC(C)=CC(OC2=NC(C)=CN=C2N)=C1,72.6,AM-I
CC1=CC=C(F)C(OC2=CC=CC(C=O)=N2)=C1,80.4,AM-I
CC1=C(N(=O)=O)C=C(C(OCCn2cncc2)=O)C=C1N(=O)=O,54.6,AM-I
CC1=C(CC2=C3C=CC(C)=C2)C3=NC4=CC=CC=C14,64.2,AM-I
CC(OC1=NC=CC=C1OC2=C3N=CC=CC3=CC=C2)C,69.6,AM-I
CC1=NC2=CC=CC=C2C(C3=CC=CC=C3)=C1C(C4=CC=CC=C4)=O,83.4,AM-I
COC1=NC=C(C=C1)OC2=CC(C=O)=CC=C2,76.8,AM-I
FC(C(F)=C(C(F)=C1F)F)=C1OC2=CC(C)=NC=C2,58.8,AM-I
COC1=NC=C(C=C1)OC2=CC=CC=C2OCC3=CC=CC=C3,85.2,AM-I
FC1=CN=CC(OC(N=C2)=NC=C2C)=C1,51.0,AM-I
ClC1=CC=C(N=C2CC)C(C(C3=CC=CC=C3)=C2C(OCC)=O)=C1,100.2,AM-I
BrC1=CC=C2C(C(C3=NC=CC=C3)=C(CCCC4)C4=N2)=C1,68.4,AM-I
O=C(c(cc(cccc1)c1o2)c2=O)Oc3cnccc3,60.0,AM-I
CC(C(Cl)=C1)=CC=C1OC2=NC=CC=C2,86.4,AM-I
O=C(CCN1C=NC2=CC=CC=C12)OC(C(OC)=C3)=CC=C3C=C,61.8,AM-I
CC(C(Cl)=C1)=CC=C1OC2=CC(C(OC)=O)=CC=N2,89.4,AM-I
CC1=CN=C(C2=CN=C(C=C2C)F)N=C1,61.8,AM-I
O=C(OCC1=NC=CC(Cl)=C1)C2=C(C=C3C=CC=CC3=C2)OC,85.8,AM-I
CC(C=C1)=CC=C1C(CC2=NC=CC=C2C)=O,56.4,AM-I
BrC1=CC=C(C=C2)C(C=C2OC3=CC(OC)=CN=C3)=C1,83.4,AM-I
O=C(C1=CC=CC=C1OCC2=CC=CC=C2)OCC3=NC=CC=N3,76.101078,AM-I
ClC1=CC=C(N=C2C)C(C=C2C(OC)=O)=C1,77.4,AM-I
O=C(C1=CSC=N1)OC2=CC=CC(C)=C2,70.8,AM-I
CC(C=C1)=CN=C1C(CC2=CC3=C(C=C2)OCCO3)=O,76.2,AM-I
O=C(C1=CNN=C1C)Oc2cnc(OC)cc2,61.2,AM-I
O=C(OCCC(C=C1)=NC=C1CC)CC2=CC=C3OCOC3=C2,57.0,AM-I
BrC(C=C1)=CC=C1C(C2=CC=CC=C2N=C3C)=C3C(OC)=O,85.8,AM-I
COC(C1=C(C2=CC=CC=C2N=C1C)C3=CC=CC=C3)=O,78.0,AM-I
O=C(OC)C1=NC=CC(NC(C#C)=O)=C1,53.4,AM-I
FC1=CN=CC(OC2=NC(C)=CC(C)=C2N)=C1,63.6,AM-I
O=C(C1=CC=CC=C1)C2=C(C3=CC=CC=C3N=C2C4=CC=CC=C4)C5=CC=CC=C5,91.8,AM-I
COC(CCC(OCC1=CN=C(C=C1)Br)=O)=O,65.4,AM-I
CC(C=C1)=CC=C1C(CC2=CC=CC=C2CC)=O,91.8,AM-I
COC(C=CC1=C2)=CC1=CC=C2C(CC3=NC=CC=C3C)=O,66.0,AM-I
COC1=NC=C(C=C1)OC2=CC(N(C)C)=CC=C2,80.4,AM-I
CC1=CC(C(OC(C2=CC=C(C=C2)OC(F)(F)F)C)=O)=CC(Cl)=N1,95.4,AM-I
FC(C=C1)=CC=C1C(C=C2)=CC=C2OC3=CN=CC(C(C)=O)=C3,81.0,AM-I
COC1=CC(C(CC2=CN=CC3=CC=CC=C32)=O)=CC=C1,62.4,AM-I
CC1=CC=CC=C1OC(C=C2)=CC=C2N(C)C,76.8,AM-I
COC1CC2=C(C3=CC=CC=C3N=C2CC1)C4=CC=CC=C4,61.2,AM-I
CC(C1=CC=C(OC2=C3N=CC=CC3=CC=C2)C=C1)=O,70.2,AM-I
COC1=CC=C(C(C=CC(OCC2=NC=CC=C2C)=O)=C1)OC,71.4,AM-I
NC(C=C1)=CC=C1C(CC2=CC(N(C)C)=CC=C2)=O,63.6,AM-I
CC(C)(C)C(C=C1Cl)=CC=C1OC2=NC=CC=C2OC,91.2,AM-I
COC1=NC=C(C=C1)OC(C(F)=C2F)=CC=C2C=O,78.6,AM-I
CC1=CC=C(F)C(OC(C=CC(OC)=N2)=C2C)=C1,90.0,AM-I
COC1=NC=C(C=C1)OC2=NC(C)=CC=C2N,62.4,AM-I
CC1=C(CSCC2)C2=NC3=CC=CC=C13,43.8,AM-I
BrC(C=CC1=C2)=CC1=CC=C2OC(C=C3)=NN=C3C,78.0,AM-I
CC(C)C1=CC=CC=C1CC(C2=CC3=CC=CC=C3N=C2)=O,85.8,AM-I
CC1=CC(C(OCC2=CC(F)=CC=C2OC)=O)=CC(Cl)=N1,87.6,AM-I
O=C(OCC1=CC=C(C=C1)I)C2=CC(C)=NC3=CC=CC=C23,91.8,AM-I
COC(C(OC)=C1)=CC=C1C(CC2=NC=CC=C2C)=O,51.6,AM-I
O=C(CC1=CSC=C1)OCC2=CC=C(C=C2)N3N=CC=C3,79.8,AM-I
BrC1=CC=C(C=C2)C(C=C2OC3=NC(C)=CC=C3)=C1,90.6,AM-I
O=C(C1=CC2=CC=CC=C2S1)CC(C=C3)=NN3C,73.8,AM-I
COC1=NC=C(C=C1)OC2=NC(C)=CN=C2N,55.8,AM-I
COC1=CC(OC)=CC(/C=C/C(C=C2)=CC=C2OC3=NC=CC=C3)=C1,89.4,AM-I
O=C(Cc1c(F)cc(F)c(F)c1)OCC2=NC=C(C=C2Cl)Br,88.2,AM-I
N#CC1=C(C=C(C=C1C)OC2=CC=NC=C2)C,50.4,AM-I
CC1=CC=C(C=C1C(CC(C=C2)=CN=C2C)=O)C,57.0,AM-I
CC1=CC(OC2=CN=CC(C(OC)=O)=N2)=CC=C1,74.4,AM-I
O=C(C1=CC=CC=C1CC2=CC=CC=C2)OCC3=CN=CC(Br)=C3,89.4,AM-I
CN(C1=CC=CC(OC2=C3N=CC=CC3=CC=C2)=C1)C,66.6,AM-I
O=C(CC1=CN(C2=C1C=CC=C2)C)OCC3=CC=CC(OC)=C3,85.8,AM-I
CC1=C(C(C2=CC=CC=C2)=O)C(C)=NC3=CC=CC=C13,68.4,AM-I
O=C(CC1=CSC=C1)OCC2=CC(Cl)=NC(Cl)=C2,82.8,AM-I
FC1=CN=C(C=C1)C(OCCOC2=CC=CC=C2)=O,73.8,AM-I
COC1=NC=C(C=C1)OC(C=C2OC)=C(OC)C=C2C=O,75.6,AM-I
CC(C=C1)=CN=C1C(CC2=C3OC=CC3=CC=C2)=O,81.6,AM-I
FC(C=C1)=CC=C1OC(C=C2)=NC=C2C,77.4,AM-I
FC(F)(F)C1=CC=C(F)C(OC(C=C2)=NN=C2C)=C1,74.4,AM-I
O=C(C1=CC=CS1)CC2=NC=CC=C2OC,55.2,AM-I
O=C(C1=C(C=CC=C1OC(C=CC(OC)=N2)=C2C)C)OCC,88.8,AM-I
CC1=CC(C(OCCC2=NC=CC=C2)=O)=CC=C1,59.4,AM-I
CN(C)C1=C(CC(C2=CC=C3C=C(C=CC3=C2)OC)=O)C=CC=C1,82.2,AM-I
N#CC1=C(C=C(C=C1C)OC2=NC=CN=C2)C,70.8,AM-I
CC(C(F)=C1)=CC=C1OC(C=C2)=CC=C2N(C)C,81.6,AM-I
CC1=CC=CC(OC2=CC=CC=C2)=N1,78.6,AM-I
CCN1C=CC=C1C(CC2=CN=C3NC=CC3=C2)=O,64.2,AM-I
O=C(OCCC(C=C1)=NC=C1CC)CC2=CC=C(OC)C=C2,61.2,AM-I
O=C(OCC1=NC=CC=C1C)C2=C(C=C3C=CC=CC3=C2)OC,73.2,AM-I
O=C(CC1=CC(N(C)C)=CC=C1)C2=NC=CS2,57.0,AM-I
CC1=C(C(C2)=O)C(CC2C)=NC3=CC=CC=C13,60.6,AM-I
CC1=CC(C(OCC2=CC(Br)=CS2)=O)=CC(Cl)=N1,90.0,AM-I
ClC1=CC(Cl)=CC(C(OCC2=CC=C(C=C2)F)=O)=N1,85.8,AM-I
Fc1cccc(Oc2cncc3ccccc23)c1C#N,61.2,AM-I
CC(C1=CC=CC(O)=C1N=C2CC3)=C2CC3CC,58.8,AM-I
CC1=NC=CN=C1C(CC2=CC3=C(C=C2)OCCO3)=O,73.2,AM-I
ClC1=CC=C(N=C2CC3)C(C=C2CC3OC)=C1,60.0,AM-I
NC(C=C1)=CC=C1C(CC(C=C2)=CC=C2N(C)C)=O,51.0,AM-I
FC(C(F)=C(C(F)=C1F)F)=C1OC2=NC(C)=CC(C)=C2N,84.6,AM-I
O=C(C1=CC=CS1)CC2=NC=CC(F)=C2,63.6,AM-I
FC1=NC=C(C2=CNN=C2)C(C)=C1,57.0,AM-I
O=C1C2=C(OCC3=C1C=CC=C3)C=CC(CC(O)=O)=C2,70.8,AM-I
CC(C1=CC=CC=C1O2)=C2C(OCC3=NC4=CC=C(C=C4N3)Cl)=O,79.2,AM-I
O=C(C1=C(C=CC=C1OC2=NC(N)=CC(C)=C2)C)OCC,76.2,AM-I
COC(C=CC1=C2)=CC1=CC=C2C(CC(C(C)=NN3)=C3C)=O,70.2,AM-I
BrC(C=C1)=CC=C1C(C2=CC=CC=C2N=C3CC4)=C3CC4CC,81.6,AM-I
O=C(C1CC2=C(C=CC=C2)C1)OCC3=CC=C(C=C3)N4N=CC=C4,87.0,AM-I
O=C(C1CC1)OCC2=CN=CC(Br)=C2,70.050654,AM-I
COC1=NC=C(C=C1)OC(C=C2)=CC=C2OC,81.6,AM-I
Cc1cc(Oc2ccccn2)cc(C)c1C#N,79.2,AM-I
CC1(C)CC2=C(C3=CC=CC=C3N=C2CC1)C4=CC=CC=C4,69.6,AM-I
O=C(C1=CC=CN=C1)CC2=C3C=CNC3=CC=C2,63.6,AM-I
O=C(OC(C1=CC=C(C=C1)OC(F)(F)F)C)C2=CC(C)=NC3=CC=CC=C23,93.0,AM-I
CC(C=CC=C1OC)=C1OC2=NC3=CC=CC=C3C=C2,86.4,AM-I
CC(C1=CC=C(C=C1C)OC(C=C2)=CC=C2N(C)C)=O,81.0,AM-I
CC1=C(CC2(OCCO2)CC3)C3=NC4=CC=C(Br)C=C14,58.8,AM-I
CC1=CC=C(C=C1)OC(C=NC=C2)=C2C,69.0,AM-I
CC1=CC(C(CC2=NC=C(C=C2)C)=O)=CC=C1,57.0,AM-I
CC1=CN=C(OC2=CC=C(C=C2)C3=CC=CC=C3)N=C1,79.8,AM-I
O=C(C1=CC2=CC=CC=C2N=C1)CC3=CC(OC)=CC=C3,73.8,AM-I
O=C(C1=NC=CC=C1)CC2=C3OC=CC3=CC=C2,79.2,AM-I
ClC(C=C1)=CC=C1C(C2=CC=CC=C2N=C3CC4)=C3CN4CC5=CC=CC=C5,66.6,AM-I
COc1c(OC)c(OC)cc(C(OCCn2cncc2)=O)c1,49.8,AM-I
CN1C(C(CC2=CC=C(C=C2C)C)=O)=CC=C1,87.0,AM-I
O=C(C1=CC=CN=C1)CC2=NC=CC(F)=C2,49.2,AM-I
O=C(C1=CC2=C(N1)C=CC(OC)=C2)OCC3OCCC3,72.0,AM-I
O=C(C1=CC(Br)=NC=C1)OCC(C=C2)=CC=C2OC(F)(F)F,90.952128,AM-I
O=C(C1=NC=CN=C1CC)CC2=CC3=C(C=C2)OCCO3,78.0,AM-I
CC1=C(C(OCC=C)=O)C(C)=NC2=CC=C(Br)C=C12,86.4,AM-I
O=C(C1=CC(Br)=CN1)O,59.4,AM-I
O=C(C1=CC=CC=C1C)OCC2=NC=CC=C2C,70.550688,AM-I
COC1=NC=C(C=C1)OC2=CC(OC)=C(OC)C(OC)=C2,78.0,AM-I
CC1=C(CC(C2=CC=CC=C2)CC3)C3=NC4=C(O)C=CC=C14,63.6,AM-I
O=C(CC1=CN(C2=C1C=CC=C2)C)OCCN3C([N+]([O-])=O)=CN=C3C,73.2,AM-I
CNC(C=C1)=CC=C1C(CC2=CC3=C(C=C2)OC=C3)=O,84.0,AM-I
COC(CCC(OC(C1=NC=CC=C1)C2=CC=C(C=C2)Cl)=O)=O,76.8,AM-I
CC1=CN=C(OC2=CC=CC=C2)N=C1,67.8,AM-I
O=C(OCCN(C1=NC=CC=C1)C)C2=CC=C3OCCOC3=C2,50.3999556,AM-I
O=C(C1=NC=C(C(F)(F)F)C=C1)OCC2=CC(OC)=C(C=C2[N+]([O-])=O)OC,79.2,AM-I
O=C(OCC1=NC=CC(Cl)=C1)CC2=CC=C3OCOC3=C2,76.2,AM-I
CC(C=CC=C1C)=C1OC2=NC(F)=CC=C2,87.6,AM-I
CCC1=NC2=CC=CC=C2C=C1C(OC)=O,70.2,AM-I
CC1=CC(C(OCCC#C)=O)=CC(Cl)=N1,76.8,AM-I
CNC(C=C1)=CC=C1C(CC2=CC(C)=CC=C2OC)=O,75.6,AM-I
N#CC1=CC=C(C=C1)C(CC2=CN3C(N=C2)=CC=N3)=O,65.4,AM-I
CCN1C=CC=C1C(CC2=CN3C(N=C2)=CC=N3)=O,66.6,AM-I
