SMILES,UV_RT-s,Method
O=CC(S1)=CN=C1NC(C2=NC3=CC=CC=C3N=C2)=O,48.0,AM-II
O=C1C2=C(OCC3=C1C=CC=C3)C=CC(CC(N4C(C=CC=C5)=C5CC4)=O)=C2,61.2,AM-II
CC1=CC=CC=C1NC(C2=NC3=CC=CC=C3N=C2)=O,63.6,AM-II
CC1=NC=CN1C(C=C2)=CC=C2NC(C3=CC=CC=C3OC)=O,42.499962,AM-II
CC1=CC(NC(C2=CNC3=C2C=C(Br)C=C3)=O)=CC=C1,63.0,AM-II
O=C(NC1=NC=CC=C1)C2=CSC=N2,42.249963,AM-II
O=C(NC(C=C1C)=CC=C1OC)C2=CC=C3OC(F)(OC3=C2)F,64.2,AM-II
O=C(NC1=CC=C(C=C1)N2C=CN=C2C)C3=CC=C(C=N3)C(F)(F)F,43.2,AM-II
O=C1C2=C(OCC3=C1C=CC=C3)C=CC(CC(NC4CCCCCC4)=O)=C2,64.2,AM-II
ClC1=C(OC)C(NC(C2=CC(Cl)=NC(C)=C2)=O)=CC=C1,60.0,AM-II
O=C1C2=C(C=CC(CC(NC3CCN(CC4=CC=CC=C4)CC3)=O)=C2)OCC5=C1C=CC=C5,46.2,AM-II
O=C(NC1=CC(C(OCC)=O)=CC=C1)CC2=CC=C3C(OCO3)=C2,59.4,AM-II
O=C(NC1=CC=C(F)C=C1C(OC)=O)C2=CC=C3N=CC=NC3=C2,61.2,AM-II
O=C(NC1=CC(C(OCC)=O)=CC=C1)CC2=CC=C(C=C2)OC,59.4,AM-II
O=C(NS(=O)(C1=CC(CC(C)=O)=CC=C1OC)=O)C2=CC=C3N=C(C=CC3=C2)C,42.6,AM-II
O=C(NC(C=C1C)=CC=C1OC)COC2=CC=CC=C2,60.6,AM-II
Cc1ccc(NC(=O)c2cc(C)on2)c(C)c1,59.4,AM-II
COC1=NN=C(C=C1)NC(C2=CC=CC=C2OCC3=CC=CC=C3)=O,63.6,AM-II
FC(F)(O1)OC(C=C2)=C1C=C2NC(CC(C=C3)=CC(OC)=C3OC)=O,57.6,AM-II
CN(N=C1)C=C1NC(CC2=CC(C3=O)=C(OCC4=C3C=CC=C4)C=C2)=O,52.8,AM-II
COC1=C(C=C(C=C1)CC(NC2=CC=C(C=C2)N3N=CC=C3)=O)OC,52.2,AM-II
O=C(NS(=O)(C1=CC([N+]([O-])=O)=CC=C1C)=O)C2=CC(F)=CC=C2C,60.6,AM-II
O=C(NC1=NC2=C(C=CC=C2)N1C)COC3=CC=CC=C3,52.8,AM-II
O=C(NC1=CC=C(C=C1)Cl)C2=CC=C(C=N2)C(F)(F)F,67.8,AM-II
CC1=NC=CN1C(C=C2)=CC=C2NC(Cc3cc(OC)c(OC)c(OC)c3)=O,40.049964,AM-II
O=C(NC(C1=CC=CC2=CC=CC=C21)C)CC3=CNC4=CC=CC=C43,57.6,AM-II
O=C(NC1=CC2=C(C=C1)OCO2)C3=CC4=C(C=CC=C4)S3,61.2,AM-II
O=C(NC(C=C1)=CC=C1C(OC)=O)C2=CC(Cl)=NC(C)=C2,58.2,AM-II
O=C(NC1=CC=CC=C1C)CC2=CC=C3C(OCO3)=C2,55.2,AM-II
O=C(NC(C=C1)=CC=C1C(OC)=O)C2=CC=C(C(F)=C2)C,61.8,AM-II
COC1=CC2=C(C(NC(C3=CSC(Br)=C3)=O)=NC=N2)C=C1OC,58.8,AM-II
CC1=NC=CN1C(C=C2)=CC=C2NC(CCC(C)C)=O,43.2,AM-II
O=C(NC1=CC(Br)=NC=C1)C2=CC(C3=CC=CC=C3O2)=O,54.849951,AM-II
O=C(NC1=CC=NC=C1)CC2=CC=C(Cl)C(Cl)=C2,45.39996,AM-II
O=C1C2=C(OCC3=C1C=CC=C3)C=CC(CC(NS(C4=CC=C(OC)C(C(OC)=O)=C4)(=O)=O)=O)=C2,58.8,AM-II
O=C(NC1=CC(C(OCC)=O)=CC=C1)C2=CC(C)=CC(C)=C2,65.4,AM-II
O=C(NC1=CC([N+]([O-])=O)=CC=C1C)C2=C(C3=CC=CC=C3O2)C,67.2,AM-II
O=C(NC1=CC=C(C)C=C1C)[C@@H](NC(OCC2=CC=CC=C2)=O)C,60.6,AM-II
O=C(NC1=CC=CC(C)=C1C)C2=CC=C3OC(F)(OC3=C2)F,64.2,AM-II
O=C(NC1=CC=CC(C)=C1C)C2=C3C=CC=CC3=C(C=C2)C,66.0,AM-II
O=C(NC1=CC(C#C)=CC=C1)C2=CC=C3N=C(C=CC3=C2)C,46.2,AM-II
O=C(NC(C=C1C)=CC=C1OC)C2=NC=CN=C2,54.0,AM-II
O=CC1=CC=C(NC(C2=NC(Cl)=CC(Cl)=C2)=O)C=C1,63.6,AM-II
FC(F)(F)C1=NC=CC(NC(CC2=CC3=C(C=C2)OCC4=C(C=CC=C4)C3=O)=O)=C1,63.0,AM-II
O=C(NC(C=C1OC)=CC=C1C(OC)=O)C2=C(C3=CC=CC=C3O2)C,64.2,AM-II
O=C(NC1=CC=CC=C1C)C2=CC=CO2,52.2,AM-II
BrC1=CC=NC(NC(C2=CC=CO2)=O)=C1,55.2,AM-II
O=C(NC(C=C1)=CC=C1OC(C=C2)=CC=C2C)C3=CC=C4OC(OC4=C3)(F)F,71.800776,AM-II
O=C(NC(C=C1C)=CC=C1OC)C2=CN(N=C2C(F)F)C,54.6,AM-II
O=C(NS(=O)(C1=CC([N+]([O-])=O)=CC=C1C)=O)C2=CC=C(C=C2)OC,57.0,AM-II
COC1=CC(OC)=CC(NC(C2=CC(N(=O)=O)=CC(N(=O)=O)=C2)=O)=C1,55.8,AM-II
O=C(NC1=CC=C(C=C1)OC)C2=CC(C)=CC(C)=C2,61.2,AM-II
NC1=C(C=CC(C(NC(CC)CC)=O)=C1)C,48.0,AM-II
O=C(NC1=C(C=CC=C1)C2=CC=CC=C2)CC3=CSC=C3,61.2,AM-II
O=C(NC(C=C1C)=CC=C1OC)C2=CC=NC(C(F)(F)F)=C2,61.2,AM-II
COc1cc(CC(NC2=CC=CC3=NC4=CC=CC=C4N=C32)=O)cc(OC)c1OC,62.200098,AM-II
CC1(C)C(C=C2NC(C3=CC=C4N=CC=NC4=C3)=O)=C(C=C2)C5=C1C=CC=C5,62.4,AM-II
O=C(NC1=CC(C#C)=CC=C1)C2=CC=C3OC(F)(OC3=C2)F,66.0,AM-II
O=C(NC1=CC=C(C=C1)OC)COC2=CC=CC=C2,57.6,AM-II
O=C(NS(C1=CC=C(OC)C(C(OC)=O)=C1)(=O)=O)C2=CC=NC(C(F)(F)F)=C2,49.2,AM-II
O=C(NC(C1=C2C=CC=CC2=CC=C1)C)C3=CC4=CC=CC=C4O3,62.950152,AM-II
CC1=CN=C(C=C1)NC(C2=NC=CN=C2)=O,46.2,AM-II
CN(C=C1Br)N=C1C(NC2=CC=CC=C2CC3=CC=CC=C3)=O,62.4,AM-II
O=C(NC1=CC(C#C)=CC=C1)C2=CC=C3N=CC=NC3=C2,55.2,AM-II
O=C(NC1=CC=C(C)C=C1C)C2=C(N=CC(Br)=C2)OC,71.4,AM-II
O=C(NC1=CC=CC=C1C)C2=CC=C3OC(F)(OC3=C2)F,63.0,AM-II
COC1=CC(NC(C(C=C2)=NC=C2F)=O)=CC(OC)=C1OC,55.8,AM-II
O=C(NS(C1=CC=C(OC)C(C(OC)=O)=C1)(=O)=O)CC2=CC=C3C(OCO3)=C2,52.2,AM-II
O=C(NC1=CC=C2SC=NC2=C1)CC3=CC(F)=CC(F)=C3,52.499952,AM-II
CSC(C=C1)=CC=C1NC(C2=CC3=C(C=CC=C3)OC2=O)=O,60.0,AM-II
O=C(NC1=CC=C(C=C1)N2N=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4,60.0,AM-II
Cc1cc(C(=O)Nc2cc(O)ccc2Cl)no1,57.0,AM-II
O=C1C2=C(OCC3=C1C=CC=C3)C=CC(CC(NC4=CC([N+]([O-])=O)=CC=C4C)=O)=C2,62.4,AM-II
O=C(NC1=CC=C(C=C1)N2N=CC=C2)C3=NC=CC4=C3C=CC=C4,60.0,AM-II
CCN1C2=C(C=C(C=C2)NC(CC3=CC=C(C=C3)C)=O)C4=C1C=CC=C4,63.0,AM-II
O=C(NC1=CC=CC(C)=C1C)C2=CC(OC)=C(C(OC)=C2)OC,57.6,AM-II
O=C(NC1=CC=C(C=C1)OC)CC2=CC=C3C(OCO3)=C2,52.8,AM-II
O=C(NC1=CC2=C(C=C1)OCO2)C3=C(N=CC(Br)=C3)OC,64.2,AM-II
O=C(NC1=CC=CC=C1C)C2=C(N=CC(Br)=C2)OC,69.0,AM-II
O=C(NC1=CC=C(C)C=C1C)C2=CC(Cl)=NC(C)=C2,60.6,AM-II
O=C(NC(C1=CC=CC2=CC=CC=C21)C)CCCC3=CNC4=CC=CC=C43,60.0,AM-II
O=C(NC1=CC=C(C=C1)OC)C2=NC=CN=C2,48.6,AM-II
O=C(NC1=CC=C2N=CC=NC2=C1)C3=CC4=C(C=CC=C4)OC3=O,52.8,AM-II
O=C(NS(C1=CC=C(OC)C(C(OC)=O)=C1)(=O)=O)C2=CC=C3N=C(C=CC3=C2)C,42.0,AM-II
O=C(C1=CC(NC(C2=NC=C(C=N2)Br)=O)=NC=C1)OC,51.6,AM-II
O=C(NC1=CC(C#C)=CC=C1)[C@@H](NC(OCC2=CC=CC=C2)=O)C,58.2,AM-II
C[C@@H](C1=C2C=CC=CC2=CC=C1)NC(C3=NC4=CC=CC=C4N=C3)=O,61.8,AM-II
CC1=CC=C(C=C1)C(NC2=CC=C(C=C2)OC)=O,54.0,AM-II
O=C(NC1=CC=CC2=NC3=CC=CC=C3N=C21)CC4=CC=C(Cl)C=C4Cl,73.650906,AM-II
O=C(NC1=CC2=C(C=C1)OCO2)C3C(C)(C3(C)C)C,63.6,AM-II
O=C(NC(C=C1C)=CC=C1OC)C2=C(C3=CC=CC=C3O2)C,67.2,AM-II
O=C(NC1=CC=C2N=CC=NC2=C1)C3=NC=CC4=C3C=CC=C4,55.2,AM-II
O=C(NC(C=C1)=CC=C1C(OC)=O)C2=NC=CC=N2,45.6,AM-II
O=C(NC(C=C1)=CN=C1OC)C2=CC(N)=CC=C2C,38.4,AM-II
CC(C)(C)C1=CC(C(C)(C)C)=CC(C(NC2=CC=C(N3N=CC=C3)C=C2)=O)=C1,73.2,AM-II
CCC1=CC(NC(C2=CC=C(C=C2)C#N)=O)=CC=C1,55.8,AM-II
O=C(NC1=CC(C(OCC)=O)=CC=C1)C2=C(N=CC(Br)=C2)OC,66.0,AM-II
O=C(NC1=CC=C(N2N=CC=C2)C=C1)CC3=CC=C(C=C3)C,58.299948,AM-II
NC1=C(C=CC(C(NC2=CC=C(C=C2)OC)=O)=C1)C,48.6,AM-II
O=C(NC1=CC=C2N=CC=NC2=C1)C3=CC=NC(C(F)(F)F)=C3,51.0,AM-II
O=C(NC1=CC(C#C)=CC=C1)C2=CC=C(C(F)=C2)C,60.0,AM-II
ClC1=C(NC(C2=CC=C(C=C2)C#N)=O)C=CN=C1,46.2,AM-II
O=C(NC(C=C1OC)=CC=C1C(OC)=O)C2=C3C=CC=CC3=C(C=C2)C,62.4,AM-II
O=C(NC1=CC=CC=C1CC2=CC=CC=C2)CCC(C3=CC=CC=C3)=O,60.0,AM-II
O=C(NC1=CC(C(OCC)=O)=CC=C1)C2=CC3=CC=CC=C3O2,63.0,AM-II
O=C(NC1=CC=C(C=C1)N2C=CN=C2C)C3=CC(Cl)=NC(C)=C3,39.0,AM-II
O=C(NC(C=C1)=CC=C1C(OC)=O)C2=CC=C3N=C(C=CC3=C2)C,46.8,AM-II
O=C(NC1=NN=CC=C1)COC2=CC=CC=C2,46.89996,AM-II
O=C(NC1=CC=C(C=C1)Cl)C2=CC=C3N=C(C=CC3=C2)C,51.6,AM-II
O=C(NC1=CC=C(C=C1)Cl)C2=CC(C)=CC(C)=C2,66.6,AM-II
O=C(NCC1=CC=C(Cl)C=C1)C2=CC=C3OC(OC3=C2)(F)F,64.400256,AM-II
O=C(NC1=CC=C(C=C1)N2C=CN=C2C)C3CC=CCC3,42.0,AM-II
CC(C1=CC=C(N(C=C(C=C2)C)C2=O)C=C1)=O,54.6,AM-II
O=C(NS(=O)(C1=CC=C(C=C1)OC)=O)COC2=CC=CC=C2,55.8,AM-II
Cc1cc(C(=O)NC(=O)c2ccncc2N)no1,39.0,AM-II
O=C(NC(C1=C2C=CC=CC2=CC=C1)C)C3=NC=CC=N3,51.349956,AM-II
O=C1C2=C(OCC3=C1C=CC=C3)C=CC(CC(N(CC4=CC=CC=C4)CC5=CC=CC=C5)=O)=C2,65.4,AM-II
O=C1C2=C(OCC3=C1C=CC=C3)C=CC(CC(NC(C=CN=C4)=C4[N+]([O-])=O)=O)=C2,60.0,AM-II
O=C(NC1=CC=C(C=C1)Cl)CC2=CC(F)=CC(F)=C2,63.6,AM-II
O=C(NC1=CC=C(C=C1)OC)C2=NC(Cl)=CC(Cl)=C2,64.8,AM-II
CN(N=C1)C=C1NC(C2=NC3=CC=CC=C3N=C2)=O,45.0,AM-II
COC1=CC(OC)=CC(NC(C2=CC=C3N=C(C=CC3=C2)C)=O)=C1,42.6,AM-II
O=C(NC(C=C1)=CN=C1F)CC2=CC=C3C(OCO3)=C2,49.8,AM-II
CC1(C)C(C=C2NC(C(C3=CC=CC=C3)C4=CC=CC=C4)=O)=C(C=C2)C5=C1C=CC=C5,71.4,AM-II
O=C(NC1=CC=C2N=CC=NC2=C1)C3=CC(Cl)=NC(C)=C3,50.4,AM-II
O=C(NC1=CN=CC2=CC=CC=C21)C3=CC(C)=CC(C)=C3,51.499956,AM-II
COC1=NN=C(C=C1)NC(Cc2cc(OC)c(OC)c(OC)c2)=O,48.0,AM-II
O=C(NC1CCCC1)C2=CC=CC=C2C3=CC=C(C=C3)C,64.20024,AM-II
O=S(C1=CC=C(C=C1)C(F)(F)F)(NC(CC(C=C2)=CC(OC)=C2OC)=O)=O,58.2,AM-II
O=C(NC1=CC2=C(C=C1)OCO2)C3=CN(N=C3C(F)F)C,50.4,AM-II
O=C(NC(C=C1)=CC=C1C(C)=O)CC2=CC=C(C=C2)OC,50.5499556,AM-II
O=C(NC1=CC=CC(SC)=C1)COC2=CC=CC=C2,62.4,AM-II
O=C(NC1=CC2=C(C=C1)OCO2)C3=NC=CC=N3,43.2,AM-II
CC(C)(C1=CC(C(NC(C=C2C)=CC=C2OC)=O)=CC(C(C)(C)C)=C1)C,75.0,AM-II
O=C1C2=C(OCC3=C1C=CC=C3)C=CC(CC(NS(=O)(C4=CC=C(C=C4)OC)=O)=O)=C2,59.4,AM-II
O=C(NC1=CC=CC2=NC3=CC=CC=C3N=C21)C4=CC=CC=C4C,73.650906,AM-II
O=C(NC1=NC2=C(C=CC=C2)N1C)C3=C(N=CC(Br)=C3)OC,58.2,AM-II
CC1=NC2=C(NC(COC3=CC=CC=C3)=O)C=CC=C2C=C1,65.35032,AM-II
BrC1=CSC(NC(C2=CC(N(=O)=O)=CC(N(=O)=O)=C2)=O)=N1,60.6,AM-II
CCC1=CC(NC(CC2=CC=C(C=C2)C)=O)=CC=C1,64.8,AM-II
CC1=CC=C(C=C1)C(NC(C=C2)=CC=C2C(OC)=O)=O,60.0,AM-II
O=C(NC1=CC=C(C=C1)N2N=CC=C2)C3=CSC=N3,48.6,AM-II
CC1=NC=CN1C(C=C2)=CC=C2NC(CCC3=CC=C(C=C3)I)=O,48.599958,AM-II
C[C@@H](C1=C2C=CC=CC2=CC=C1)NC(C(C)=CC3=CC=CC=C3)=O,62.4,AM-II
O=C(NC1=CC(C(OCC)=O)=CC=C1)CC2=CC=C(C=C2)C,63.0,AM-II
O=C(NCCCC)CCCC1=CNC2=CC=CC=C21,54.0,AM-II
O=C(NC1=CC=C(C=C1)N2N=CC=C2)CCC3=CC=CC=C3C,58.2,AM-II
O=C(NS(C(N=CC=C1)=C1C(N(C)C)=O)(=O)=O)C2=CC=NC(C(F)(F)F)=C2,39.0,AM-II
O=C(NC1=CC=C2N=CC=NC2=C1)C3C(C)(C3(C)C)C,58.8,AM-II
CC(C1=CC=CC=C1)(C(NC2=CC=C(C=C2)Cl)=O)C,66.6,AM-II
O=C(NC1=C(C#CC2=CC=CC=C2)C=CC=C1)CCC3=CC=CC=C3F,71.40075,AM-II
CC(C)(C)C1=CC=CC=C1NC(CC2=CC=C(C(F)(F)F)C=C2)=O,66.6,AM-II
O=C(NC1=CC(C(OCC)=O)=CC=C1)C2=NC=CC=N2,49.2,AM-II
O=C(NCC1=CC=CO1)C2=CC=C3N=C(C=CC3=C2)C,35.6499696,AM-II
COC1=NC=C(C=C1)NC(C2=NC=CN=C2)=O,40.8,AM-II
CC(CC1=CC=C(C=C1)[C@@H](C(NS(C2=CC=C(OC)C(C(OC)=O)=C2)(=O)=O)=O)C)C,66.0,AM-II
CN(N=C1)C=C1NC(CC2=CSC=C2)=O,42.0,AM-II
O=C(NC1=CC=C(C=C1)N2N=CC=C2)C3=CC=CC=C3OCC4=CC=CC=C4,63.0,AM-II
O=C(NC1=CN=CC2=CC=CC=C21)C(C)=CC3=CC=CC=C3,51.8999538,AM-II
O=C(NC1=CC=C2N=CC=NC2=C1)CC3=CC=C(C=C3)OC,48.6,AM-II
O=C(NC1=CC=C2N=CC=NC2=C1)COC3=CC=CC=C3,51.0,AM-II
CSC(C=C1)=CC=C1NC(C2=NC3=CC=CC=C3N=C2)=O,58.8,AM-II
O=C(NC1=CC=C(C=C1)N2N=CC=C2)C3=CC=C4N=C(C=CC4=C3)C,42.6,AM-II
O=C(NC1=CC=C(C)C=C1C)C2=CC=C3N=C(C=CC3=C2)C,48.0,AM-II
O=C(NC(C=C1C)=CC=C1OC)C2=CC3=C(C=CC=C3)S2,64.8,AM-II
O=C(NC(C=C1)=CC=C1OC(C=C2)=CC=C2C)C3=NC=C(N=C3)C(F)F,68.250522,AM-II
CCN1C2=C(C=C(C=C2)NC(CC3=CC=C4C(OCO4)=C3)=O)C5=C1C=CC=C5,60.6,AM-II
O=C(N[C@H](C)C1=CC=CC=C1)C2=CC3=C(C=CC=C3)S2,63.0,AM-II
O=C(NC1=CC=CC=C1C)C2=C(C3=CC=CC=C3O2)C,67.8,AM-II
O=C(NC(CC)CC)CCCC1=CNC2=CC=CC=C21,55.2,AM-II
CC1=CC=C(C=C1)C(NC2=CC=C(C)C=C2C)=O,61.8,AM-II
[O-][N+](C1=C(F)C=C(OC)C(NC(C2=CC(C3=CC=CC=C3)=NC4=CC=CC=C24)=O)=C1)=O,67.8,AM-II
O=C(NC(C=C1C)=CC=C1OC)C2=NC=CC=N2,49.2,AM-II
O=C(NC1=CN=C(OC)C=C1)C2=CC(Cl)=NC(C)=C2,49.5999564,AM-II
O=C(NC1=CC=C2N=CC=NC2=C1)C3=CC(N(=O)=O)=CC(N(=O)=O)=C3,51.6,AM-II
O=C(NC1=CC=C(C=C1)OC)C2=CC(F)=CC=C2C,58.2,AM-II
O=C(NCCCC)CC1=CNC2=CC=CC=C21,51.0,AM-II
COC1=CC=C(C=C1OC)NC(C2=CSC=N2)=O,46.2,AM-II
O=C(NC1=CC=C(C=C1C)C(F)(F)F)C2=NC=CC=N2,57.0,AM-II
O=C(NC1=CC=C2N=CC=NC2=C1)CC3=CC=C(C=C3)C,53.4,AM-II
O=C(NC1=CC=C(C=C1)Cl)CC2=CC=C3C(OCO3)=C2,60.0,AM-II
CC1=CC(NC(C2=CC(C)=CC(C)=C2)=O)=CC=C1,64.800282,AM-II
CC1=CN=C(C=C1)NC(CC2=CC=C3C(OCO3)=C2)=O,48.6,AM-II
CC(=O)c1cccc(NC(=O)c2cc(C)on2)c1,51.6,AM-II
O=C(NC1=CC=C(C=C1)Cl)CC2=CC=C(C=C2)OC,60.6,AM-II
CCC1=CC(NC(/C=C/C(C=C2)=CC=C2N(C)C)=O)=CC=C1,60.0,AM-II
O=C(NC(C=C1C)=CC=C1OC)C2=CC3=CC=CC=C3O2,63.0,AM-II
COC1=CC(OC)=CC(NC(CCC2=CC=CC=C2F)=O)=C1,55.2,AM-II
O=C(NC1=CC=CC(SC)=C1)C2=C(C3=CC=CC=C3O2)C,69.0,AM-II
CC1(C)C(C=C2NC(C(C=C3)=CC=C3C)=O)=C(C=C2)C4=C1C=CC=C4,67.8,AM-II
O=C(NC1=CC=C(C=C1)OC)C2=C(N=CC(Br)=C2)OC,64.8,AM-II
O=C(N[C@H](C)C1=CC=CC=C1)C2=CC=CO2,52.8,AM-II
O=C(NC1=CC=C(C)C=C1C)COC2=CC=CC=C2,62.4,AM-II
CC1=CC(C(NC2=C3C=CC=CC3=NC=N2)=O)=CC=C1,59.449947,AM-II
COC1=CC(OC)=CC(NC(C(C2=CC=CC=C2)C3=CC=CC=C3)=O)=C1,61.8,AM-II
O=C1C2=C(OCC3=C1C=CC=C3)C=CC(CC(NCC4=CC=C(C=C4)F)=O)=C2,60.6,AM-II
CN(N=C1)C=C1NC(CC(C=C2)=CC(OC)=C2OC)=O,38.4,AM-II
O=C(NS(C(N=CC=C1)=C1C(N(C)C)=O)(=O)=O)COC2=CC=CC=C2,45.0,AM-II
O=C(NC1=CC(C(OCC)=O)=CC=C1)C2=NC(Cl)=CC(Cl)=C2,69.0,AM-II
CC1=CC(C)=NC(NC(C2=C(C3=CC=CC=C3O2)C)=O)=N1,56.4,AM-II
O=CC1=CC=C(NC(CCC#C)=O)C=C1,46.8,AM-II
CCC1=CC(NC(C(C)=CC2=CC=CC=C2)=O)=CC=C1,61.8,AM-II
O=C(NC(C=C1)=CC=C1C(OC)=O)C2=CC=C(S2)Br,62.4,AM-II
O=C(NC1=CC(C(OCC)=O)=CC=C1)COC2=CC=CC=C2,61.8,AM-II
O=C(NC1=CC=C(C=C1)OC)CC2=CNC3=CC=CC=C32,51.0,AM-II
ClC1=C(NC(C2=CC=CC=C2OCC3=CC=CC=C3)=O)C=CN=C1,61.8,AM-II
CC1(C2=C(C3=C1C=CC=C3)C=CC(NC(CCC4=CC=CC=C4F)=O)=C2)C,70.8,AM-II
O=C(NC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)COC4=CC=CC=C4,72.0,AM-II
COC1=NN=C(C=C1)NC(C2=CC=NC3=CC=CC=C23)=O,43.2,AM-II
ClC1=C(NC(C2=CC=CC(Br)=C2)=O)C=CN=C1,56.4,AM-II
O=C(NC1=CC=CC=C1C)C2=CC=C(C(F)=C2)C,59.4,AM-II
O=C(NS(C1=CC=C(OC)C(C(OC)=O)=C1)(=O)=O)CC2=CC=C(C=C2)OC,52.8,AM-II
O=C(NC1=CC=CC(SC)=C1)CC2=CC=C(C=C2)C,63.0,AM-II
O=C(N[C@H](C)C1=CC=CC=C1)C2=CC3=CC=CC=C3O2,61.8,AM-II
CC(C1=CC=C(C=C1)NC(Cc2cc(OC)c(OC)c(OC)c2)=O)C,61.8,AM-II
O=C(NC(C=C1C)=CC=C1OC)C2C(C)(C2(C)C)C,66.6,AM-II
O=C(NC1=CC=C(C)C=C1C)CC2=CC=C(C=C2)C,62.4,AM-II
O=C(NC1=CC=CC(SC)=C1)C2=CC=C3N=C(C=CC3=C2)C,50.4,AM-II
O=C(NS(=O)(C1=CC([N+]([O-])=O)=CC=C1C)=O)CC2=CC=C3C(OCO3)=C2,55.8,AM-II
C#CC(C=C1)=CC=C1NC(C2=CC=CC=C2C3=CC=C(C=C3)C)=O,67.00044,AM-II
O=C(NC1=CC=CC=C1C)CC2=CC=C(C=C2)OC,56.4,AM-II
CC1=NC=CN1C(C=C2)=CC=C2NC(CC3=CC=C(C=C3)OC)=O,41.2999644,AM-II
CCN1C2=C(C=C(C=C2)NC(C3=CN=C(N=C3)Cl)=O)C4=C1C=CC=C4,60.6,AM-II
CCN1C2=C(C=C(C=C2)NC(C3=CC(CC4=NNC(C5=C4C=CC=C5)=O)=CC=C3F)=O)C6=C1C=CC=C6,60.6,AM-II
O=C(NS(=O)(C1=CC=CC=C1C)=O)COC2=CC=CC=C2,58.2,AM-II
CC1=NC2=C(NC(CC3=CC=C([N+]([O-])=O)C=C3)=O)C=CC=C2C=C1,64.2,AM-II
COC1=CC(C)=C(C=C1)NC(C2=CC(Br)=CN=C2OC)=O,66.6,AM-II
Cc1cc(C(=O)NC(=O)c2ccc(N)cc2F)no1,43.8,AM-II
COC(C=C1)=CC=C1NC(C(C=C2N(=O)=O)=CC(N(=O)=O)=C2C)=O,61.2,AM-II
O=C(NC1=CC=C(C=C1)OC)C2=CC3=C(C=CC=C3)S2,60.6,AM-II
O=C(NC1=CC=C(C)C=C1C)C2=C3C=CC=CC3=C(C=C2)C,66.6,AM-II
COC1=CC(OC)=NC(NC(Cc2c(F)cc(F)c(F)c2)=O)=N1,60.0,AM-II
O=C(NC1=CC2=C(C=C1)OCO2)C3CC=CCC3,54.6,AM-II
O=C(NC1=CC=CC(SC)=C1)C2=CC=C(C(F)=C2)C,63.0,AM-II
COC1=CC(OC)=CC(NC(COC2=CC=CC=C2)=O)=C1,55.2,AM-II
O=C(NC1=CC=C(C=C1)OC)C2=CC=C3OC(F)(OC3=C2)F,60.0,AM-II
O=C(NC1=CC=CC(C)=C1C)C2=CC(Cl)=NC(C)=C2,59.4,AM-II
O=C(NC1=CC=C2N=CC=NC2=C1)CC3=CC=C4C(OCO4)=C3,49.2,AM-II
O=C(NC1=CC=C(C=C1)N2C=CN=C2C)C3=C(N=CC(Br)=C3)OC,46.8,AM-II
O=C(NS(C(N=CC=C1)=C1C(N(C)C)=O)(=O)=O)CC2=CC=C3C(OCO3)=C2,45.0,AM-II
O=CC(S1)=CN=C1NC(C2=CC=C3OC(F)(OC3=C2)F)=O,52.8,AM-II
O=CC(S1)=CN=C1NC(C2=C(C3=CC=CC=C3O2)C)=O,54.0,AM-II
O=C(NC(C=C1C)=CC=C1OC)C2=NC(Cl)=CC(Cl)=C2,69.6,AM-II
O=C(NC1=NN=CC=C1)C(C)=CC2=CC=CC=C2,53.199954,AM-II
O=C(NC1=CN=C(OC)C=C1)C2=CC(F)=CC=C2C,51.149955,AM-II
O=[N+](C1=C(NC(CCC(C2=CC=CC=C2)=O)=O)C=CN=C1)[O-],55.2,AM-II
FC(F)(F)C1=CC=C(C=C1)CC(NC(C=C2C)=CC=C2OC)=O,63.0,AM-II
O=C1C2=C(C=CC(CC(NC3(CC3)C4=CC=CC=C4)=O)=C2)OCC5=C1C=CC=C5,61.40004,AM-II
COC(C=C1)=CC=C1NC(C2=C(OC=C2)C)=O,54.0,AM-II
ClC1=C(NC(C(C)(C2=CC=CC=C2)C)=O)C=CN=C1,58.2,AM-II
O=C(C1=CC=C(C=C1)NC(C2=NC=CC=N2)=O)OC,42.899964,AM-II
COC1=NN=C(C=C1)NC(C2=CC=C3OCCOC3=C2)=O,46.8,AM-II
O=C(NS(=O)(C1=CC([N+]([O-])=O)=CC=C1C)=O)COC2=CC=CC=C2,57.0,AM-II
CC1=CC(C)=CC(NC(C2=CN=C(Cl)N=C2)=O)=N1,50.449956,AM-II
COC1=NN=C(C=C1)NC(Cc2c(F)cc(F)c(F)c2)=O,54.0999522,AM-II
CC1=CC=C(C=C1)C(NC(C=C2OC)=CC=C2C(OC)=O)=O,58.2,AM-II
CC1(C)C(C=C2NC(COC3=CC=CC=C3)=O)=C(C=C2)C4=C1C=CC=C4,67.2,AM-II
O=C(NC(C=C1C)=CC=C1OC)C2=C(N=CC(Br)=C2)OC,68.4,AM-II
O=C(NC1=CC=CC=C1CC2=CC=CC=C2)CC3=CC(Cl)=CC(Cl)=C3,70.400676,AM-II
O=C(NC(C=C1C)=CC=C1OC)CC2=CC=C(C=C2)C,61.2,AM-II
CN(C(CC1=CC(C2=O)=C(OCC3=C2C=CC=C3)C=C1)=O)C4CCCCC4,66.6,AM-II
